type,time,channel,note,velocity,pitch  
pitchwheel,81.54722785949707,3,,,-31
note_on,81.54749989509583,3,52,127,
note_off,81.60428380966187,2,57,64,
pitchwheel,81.62510681152344,2,,,-117
note_on,81.62554979324341,2,58,127,
note_off,81.68828892707825,2,58,64,
pitchwheel,81.7131290435791,2,,,-102
note_on,81.71325492858887,2,57,127,
note_off,81.7582368850708,1,59,64,
note_off,81.78837299346924,2,57,64,
pitchwheel,81.78970289230347,2,,,11
note_on,81.79013204574585,2,57,127,
pitchwheel,81.79277276992798,1,,,-14
note_on,81.79305982589722,1,60,125,
pitchwheel,81.800048828125,0,,,121
pitchwheel,81.82603192329407,0,,,209
pitchwheel,81.83212494850159,1,,,335
pitchwheel,81.85434699058533,3,,,300
note_off,81.860280752182,2,57,64,
pitchwheel,81.86189079284668,2,,,-15
note_on,81.86222171783447,2,57,127,
note_off,81.87642884254456,3,52,64,
pitchwheel,81.8803768157959,4,,,85
pitchwheel,81.88231873512268,2,,,0
pitchwheel,81.90223002433777,4,,,173
note_off,81.91444897651672,4,45,64,
pitchwheel,81.91739988327026,3,,,-33
note_on,81.91764187812805,3,53,127,
note_off,81.95010781288147,0,64,64,
note_off,81.98021292686462,2,57,64,
pitchwheel,82.04511165618896,2,,,-15
note_on,82.04553079605103,2,57,127,
note_off,82.08238077163696,3,53,64,
pitchwheel,82.11449074745178,2,,,0
note_off,82.16031074523926,2,57,64,
pitchwheel,82.20524287223816,2,,,11
note_on,82.20559167861938,2,57,127,
note_off,82.24016165733337,2,57,64,
pitchwheel,82.30303168296814,3,,,-38
note_on,82.30345487594604,3,54,127,
pitchwheel,82.42102575302124,2,,,11
note_on,82.42117691040039,2,57,127,
note_off,82.45626592636108,2,57,64,
pitchwheel,82.52830076217651,3,,,-194
pitchwheel,82.53327488899231,2,,,11
note_on,82.5337028503418,2,57,117,
note_off,82.56811809539795,2,57,64,
pitchwheel,82.56885409355164,3,,,-374
pitchwheel,82.60505175590515,2,,,-15
note_on,82.60541701316833,2,57,127,
note_off,82.64427495002747,3,54,64,
pitchwheel,82.70323896408081,3,,,-33
note_on,82.7033920288086,3,53,127,
pitchwheel,82.70911884307861,0,,,-34
note_on,82.70947980880737,0,65,14,
note_off,82.75428891181946,2,57,64,
pitchwheel,82.77715468406677,2,,,-148
note_on,82.77760696411133,2,58,116,
note_off,82.8122148513794,2,58,64,
pitchwheel,82.81375002861023,2,,,-15
note_on,82.81408095359802,2,57,127,
note_off,82.8583779335022,3,53,64,
note_off,82.88246393203735,2,57,64,
pitchwheel,82.88374185562134,2,,,11
note_on,82.88405680656433,2,57,127,
pitchwheel,82.89846682548523,2,,,0
note_off,82.92830896377563,2,57,64,
pitchwheel,82.9493019580841,2,,,-143
note_on,82.94964790344238,2,59,107,
pitchwheel,82.98400902748108,0,,,-2
note_off,82.98498678207397,2,59,64,
pitchwheel,82.98656678199768,2,,,11
note_on,82.98694586753845,2,57,127,
pitchwheel,82.99621486663818,2,,,0
pitchwheel,83.07901287078857,4,,,-14
note_on,83.07932806015015,4,45,127,
note_off,83.14427590370178,2,57,64,
pitchwheel,83.20321989059448,2,,,11
note_on,83.2036337852478,2,57,127,
note_off,83.23445391654968,2,57,64,
pitchwheel,83.27734684944153,2,,,11
note_on,83.27759099006653,2,57,127,
pitchwheel,83.29418087005615,2,,,0
note_off,83.33828091621399,2,57,64,
pitchwheel,83.38306999206543,2,,,-15
note_on,83.3835768699646,2,57,127,
pitchwheel,83.39841103553772,4,,,0
pitchwheel,83.4201910495758,4,,,67
pitchwheel,83.4442949295044,4,,,-17
pitchwheel,83.4633059501648,3,,,-31
note_on,83.4635877609253,3,52,127,
note_off,83.5363998413086,2,57,64,
pitchwheel,83.58294773101807,2,,,-15
note_on,83.58341979980469,2,57,127,
note_off,83.61837697029114,2,57,64,
pitchwheel,83.69706296920776,2,,,11
note_on,83.6975109577179,2,57,127,
note_off,83.77028465270996,2,57,64,
pitchwheel,83.7712230682373,2,,,11
note_on,83.77147483825684,2,57,127,
pitchwheel,83.78436398506165,2,,,0
note_off,83.80422568321228,3,52,64,
pitchwheel,83.85507297515869,3,,,-31
note_on,83.85552382469177,3,52,127,
note_off,83.91195392608643,0,65,64,
note_off,83.91826367378235,2,57,64,
pitchwheel,83.95509505271912,2,,,-15
note_on,83.95552110671997,2,57,127,
note_off,83.99398303031921,2,57,64,
pitchwheel,84.05505800247192,2,,,-15
note_on,84.05549693107605,2,57,127,
note_off,84.09422183036804,2,57,64,
pitchwheel,84.13504695892334,2,,,-15
note_on,84.13557505607605,2,57,127,
pitchwheel,84.15616798400879,2,,,0
note_off,84.18822407722473,3,52,64,
pitchwheel,84.23521900177002,3,,,-31
note_on,84.23565793037415,3,52,127,
note_off,84.27822685241699,2,57,64,
pitchwheel,84.32904505729675,2,,,-15
note_on,84.32952666282654,2,57,127,
pitchwheel,84.35021591186523,2,,,0
note_off,84.36423301696777,2,57,64,
pitchwheel,84.40685796737671,2,,,67
note_on,84.40701174736023,2,58,83,
note_off,84.43609285354614,2,58,64,
pitchwheel,84.43717288970947,2,,,11
note_on,84.43765306472778,2,57,127,
pitchwheel,84.44208884239197,2,,,0
note_off,84.44602394104004,1,60,64,
note_off,84.47622179985046,2,57,64,
pitchwheel,84.48115468025208,1,,,41
note_on,84.48162484169006,1,61,127,
pitchwheel,84.49814081192017,1,,,0
pitchwheel,84.50698494911194,0,,,-94
note_on,84.50712990760803,0,65,14,
pitchwheel,84.5091609954834,2,,,-15
note_on,84.50955080986023,2,57,127,
note_off,84.55481290817261,3,52,64,
pitchwheel,84.61104106903076,3,,,-31
note_on,84.611567735672,3,52,127,
note_off,84.62184882164001,0,65,64,
note_off,84.66822099685669,2,57,64,
pitchwheel,84.71523308753967,2,,,-15
note_on,84.71561288833618,2,57,127,
note_off,84.74631404876709,2,57,64,
pitchwheel,84.76907873153687,2,,,101
note_on,84.76944494247437,2,57,127,
note_off,84.79422378540039,2,57,64,
pitchwheel,84.7956337928772,2,,,-15
note_on,84.79598689079285,2,57,127,
note_off,84.84411978721619,2,57,64,
pitchwheel,84.87716579437256,2,,,-15
note_on,84.87757587432861,2,57,127,
note_off,84.92424702644348,3,52,64,
pitchwheel,84.93117189407349,0,,,-15
note_on,84.93167781829834,0,57,14,
pitchwheel,84.97107791900635,3,,,-31
note_on,84.97150492668152,3,52,127,
pitchwheel,84.9864010810852,2,,,0
note_off,85.01817178726196,0,57,64,
note_off,85.0189528465271,2,57,64,
pitchwheel,85.05911588668823,2,,,-15
note_on,85.05954384803772,2,57,127,
note_off,85.10841870307922,2,57,64,
pitchwheel,85.13903188705444,2,,,11
note_on,85.13945770263672,2,57,127,
pitchwheel,85.15038275718689,2,,,0
note_off,85.19819378852844,2,57,64,
pitchwheel,85.27432870864868,4,,,0
pitchwheel,85.28722381591797,2,,,-15
note_on,85.28724980354309,2,57,117,
pitchwheel,85.30425691604614,2,,,0
note_off,85.33436965942383,4,45,64,
pitchwheel,85.33589673042297,4,,,-14
note_on,85.33624768257141,4,45,127,
pitchwheel,85.34225273132324,3,,,0
pitchwheel,85.36030006408691,4,,,122
pitchwheel,85.3620617389679,3,,,306
pitchwheel,85.37095499038696,0,,,-84
note_on,85.37135004997253,0,64,14,
note_off,85.37629294395447,2,57,64,
pitchwheel,85.3921627998352,1,,,-628
pitchwheel,85.41386795043945,0,,,-21
pitchwheel,85.41443467140198,1,,,-701
pitchwheel,85.42616605758667,4,,,436
pitchwheel,85.46522808074951,2,,,78
note_on,85.46527576446533,2,55,87,
pitchwheel,85.46669387817383,4,,,861
pitchwheel,85.49619674682617,4,,,112
note_off,85.50813174247742,2,55,64,
note_off,85.53254890441895,3,52,64,
pitchwheel,85.53313374519348,4,,,-14
pitchwheel,85.5462589263916,1,,,-508
note_off,85.54808592796326,1,61,64,
pitchwheel,85.58535981178284,1,,,-1
note_on,85.58569383621216,1,60,127,
pitchwheel,85.61524772644043,2,,,101
note_on,85.61541390419006,2,57,127,
note_off,85.65230393409729,1,60,64,
pitchwheel,85.67435693740845,0,,,0
pitchwheel,85.67598390579224,3,,,12
note_on,85.67636895179749,3,53,111,
pitchwheel,85.70433783531189,3,,,-33
pitchwheel,85.73630380630493,2,,,0
note_off,85.77219486236572,2,57,64,
pitchwheel,85.82315802574158,2,,,11
note_on,85.82353591918945,2,57,127,
pitchwheel,85.84051084518433,2,,,0
note_off,85.85854482650757,2,57,64,
pitchwheel,85.93921089172363,2,,,11
note_on,85.93971467018127,2,57,127,
pitchwheel,85.94825291633606,2,,,0
pitchwheel,85.98194575309753,0,,,40
pitchwheel,86.03519797325134,1,,,7
note_on,86.03570485115051,1,59,119,
pitchwheel,86.04220581054688,1,,,0
note_off,86.08429789543152,2,57,64,
pitchwheel,86.085688829422,2,,,11
note_on,86.08606696128845,2,57,117,
note_off,86.08694887161255,3,53,64,
pitchwheel,86.09620308876038,2,,,0
pitchwheel,86.14321780204773,3,,,-33
note_on,86.14340782165527,3,53,127,
note_off,86.1641628742218,2,57,64,
pitchwheel,86.18520975112915,2,,,94
note_on,86.18569779396057,2,56,76,
pitchwheel,86.20804405212402,2,,,229
note_off,86.22627997398376,2,56,64,
pitchwheel,86.22781991958618,2,,,11
note_on,86.22822976112366,2,57,127,
pitchwheel,86.23436284065247,2,,,0
note_off,86.2982428073883,2,57,64,
pitchwheel,86.35721182823181,2,,,11
note_on,86.35771179199219,2,57,86,
note_off,86.39635896682739,2,57,64,
pitchwheel,86.43920183181763,2,,,-15
note_on,86.43974566459656,2,57,127,
note_off,86.48033380508423,3,53,64,
pitchwheel,86.55107092857361,3,,,-33
note_on,86.55143976211548,3,53,127,
note_off,86.5701367855072,2,57,64,
pitchwheel,86.59913086891174,2,,,-117
note_on,86.59917283058167,2,58,89,
note_off,86.67432284355164,2,58,64,
pitchwheel,86.67569994926453,2,,,11
note_on,86.67601680755615,2,57,127,
pitchwheel,86.69425892829895,2,,,0
pitchwheel,86.69869375228882,4,,,0
pitchwheel,86.73851275444031,3,,,10
note_off,86.79623293876648,2,57,64,
pitchwheel,86.84311771392822,2,,,11
note_on,86.84351682662964,2,57,127,
pitchwheel,86.84839081764221,2,,,0
note_off,86.90439200401306,3,53,64,
pitchwheel,86.95921683311462,3,,,-10
note_on,86.95954203605652,3,53,127,
note_off,86.99225401878357,2,57,64,
pitchwheel,87.047043800354,2,,,11
note_on,87.04739785194397,2,57,127,
pitchwheel,87.07020902633667,2,,,0
note_off,87.10037398338318,2,57,64,
pitchwheel,87.12123799324036,2,,,-24
note_on,87.12175583839417,2,58,107,
note_off,87.16239786148071,2,58,64,
pitchwheel,87.16374087333679,2,,,11
note_on,87.16376781463623,2,57,127,
pitchwheel,87.17029476165771,2,,,0
note_off,87.25222587585449,2,57,64,
pitchwheel,87.2772307395935,2,,,11
note_on,87.27774596214294,2,57,127,
note_off,87.30833792686462,3,53,64,
pitchwheel,87.35329484939575,3,,,115
note_on,87.35382080078125,3,51,127,
pitchwheel,87.35529494285583,1,,,-40
pitchwheel,87.38849592208862,3,,,659
pitchwheel,87.44021201133728,3,,,712
note_off,87.50846886634827,2,57,64,
pitchwheel,87.5311918258667,2,,,131
note_on,87.53167176246643,2,57,75,
note_off,87.59627866744995,2,57,64,
pitchwheel,87.61830973625183,3,,,659
pitchwheel,87.6509838104248,2,,,-24
note_on,87.65152478218079,2,58,14,
note_off,87.70019793510437,2,58,64,
pitchwheel,87.70152401924133,2,,,-44
note_on,87.70186805725098,2,57,91,
note_off,87.70839500427246,4,45,64,
pitchwheel,87.72243571281433,2,,,0
pitchwheel,87.72916197776794,4,,,-30
note_on,87.72969388961792,4,45,127,
note_off,87.74049091339111,5,40,64,
pitchwheel,87.74171495437622,5,,,-20
note_on,87.74188899993896,5,40,127,
note_off,87.768239736557,1,59,64,
pitchwheel,87.79615688323975,0,,,0
pitchwheel,87.85504269599915,1,,,7
note_on,87.85552477836609,1,59,127,
note_off,87.88632392883301,2,57,64,
pitchwheel,87.96329092979431,2,,,11
note_on,87.96380686759949,2,57,109,
note_off,87.9740788936615,1,59,64,
note_off,87.9940857887268,0,64,64,
pitchwheel,87.9954149723053,0,,,-7
note_on,87.99574089050293,0,64,127,
pitchwheel,87.99696373939514,2,,,0
pitchwheel,88.03098392486572,1,,,-1
note_on,88.03102493286133,1,59,127,
pitchwheel,88.03430676460266,1,,,0
note_off,88.09247493743896,3,51,64,
pitchwheel,88.15526986122131,3,,,-10
note_on,88.15531277656555,3,53,127,
pitchwheel,88.22208881378174,1,,,348
pitchwheel,88.2262499332428,2,,,-64
pitchwheel,88.2582437992096,2,,,-15
note_off,88.26207184791565,1,59,64,
pitchwheel,88.26366996765137,1,,,-14
note_on,88.26369881629944,1,59,127,
note_off,88.29046201705933,2,57,64,
pitchwheel,88.29182004928589,2,,,-15
note_on,88.29210186004639,2,57,79,
note_off,88.29362487792969,1,59,64,
pitchwheel,88.31223487854004,2,,,0
pitchwheel,88.34697389602661,1,,,40
note_on,88.34749174118042,1,59,127,
pitchwheel,88.37608599662781,1,,,-10
note_off,88.38609385490417,1,59,64,
pitchwheel,88.41908979415894,1,,,-14
note_on,88.4194278717041,1,59,127,
note_off,88.47631478309631,2,57,64,
pitchwheel,88.48807096481323,1,,,244
pitchwheel,88.5122139453888,1,,,326
pitchwheel,88.52325987815857,2,,,41
note_on,88.5236029624939,2,57,127,
note_off,88.56231665611267,1,59,64,
pitchwheel,88.62711882591248,1,,,-1
note_on,88.62748694419861,1,60,127,
pitchwheel,88.62945795059204,1,,,0
pitchwheel,88.65423274040222,0,,,0
note_off,88.68247985839844,2,57,64,
note_off,88.75425267219543,1,60,64,
pitchwheel,88.79106092453003,1,,,-14
note_on,88.79155588150024,1,60,127,
pitchwheel,88.80301594734192,2,,,11
note_on,88.80337190628052,2,57,127,
note_off,88.82830476760864,3,53,64,
pitchwheel,88.87724685668945,3,,,-10
note_on,88.87773704528809,3,53,127,
pitchwheel,88.89854884147644,2,,,0
note_off,88.91822695732117,1,60,64,
pitchwheel,88.9390459060669,1,,,-43
note_on,88.93935894966125,1,61,113,
note_off,88.98221802711487,1,61,64,
pitchwheel,88.98373579978943,1,,,1
note_on,88.98414087295532,1,60,127,
pitchwheel,88.98808670043945,1,,,0
note_off,89.02055788040161,2,57,64,
pitchwheel,89.08105874061584,2,,,131
note_on,89.08171701431274,2,57,111,
note_off,89.10415172576904,1,60,64,
pitchwheel,89.14220786094666,2,,,10
pitchwheel,89.15907573699951,1,,,-14
note_on,89.15938591957092,1,60,127,
pitchwheel,89.17026996612549,2,,,0
note_off,89.19038009643555,2,57,64,
pitchwheel,89.21229887008667,1,,,679
pitchwheel,89.259104013443,2,,,11
note_on,89.259605884552,2,57,127,
note_off,89.27621102333069,1,60,64,
pitchwheel,89.30840587615967,2,,,0
pitchwheel,89.3170907497406,1,,,-102
note_on,89.31760597229004,1,63,106,
pitchwheel,89.33825206756592,1,,,-45
note_off,89.378173828125,1,63,64,
pitchwheel,89.46908378601074,1,,,-31
note_on,89.46951389312744,1,62,127,
note_off,89.50628304481506,1,62,64,
pitchwheel,89.57496094703674,1,,,34
note_on,89.57510685920715,1,62,127,
note_off,89.60628581047058,3,53,64,
pitchwheel,89.6122407913208,1,,,0
pitchwheel,89.65718507766724,3,,,-10
note_on,89.6576919555664,3,53,127,
note_off,89.68619084358215,0,64,64,
pitchwheel,89.76486587524414,0,,,-7
note_on,89.76504492759705,0,64,127,
note_off,89.81617784500122,1,62,64,
pitchwheel,89.89116597175598,1,,,-81
note_on,89.89159393310547,1,62,116,
pitchwheel,89.89612078666687,3,,,-104
note_off,89.90008974075317,0,64,64,
note_off,89.90105485916138,2,57,64,
pitchwheel,89.91625690460205,3,,,-33
note_off,89.92012286186218,1,62,64,
pitchwheel,89.96103882789612,0,,,-7
note_on,89.96134400367737,0,64,127,
pitchwheel,89.98305892944336,1,,,-1
note_on,89.9835090637207,1,59,113,
pitchwheel,89.98417282104492,3,,,-1055
note_off,90.01417970657349,4,45,64,
pitchwheel,90.03760886192322,4,,,-14
note_on,90.03770589828491,4,45,127,
note_off,90.12217402458191,0,64,64,
pitchwheel,90.17897176742554,0,,,-30
note_on,90.17932081222534,0,64,127,
note_off,90.21028184890747,0,64,64,
pitchwheel,90.21411466598511,1,,,551
pitchwheel,90.2223129272461,3,,,-1109
note_off,90.22815680503845,3,53,64,
pitchwheel,90.2362768650055,1,,,631
pitchwheel,90.25507307052612,0,,,-34
note_on,90.25532078742981,0,64,127,
pitchwheel,90.27027893066406,4,,,559
note_off,90.31820273399353,0,64,64,
pitchwheel,90.35107779502869,0,,,-21
note_on,90.35132193565369,0,64,127,
note_off,90.37632369995117,1,59,64,
pitchwheel,90.37784767150879,1,,,4
note_on,90.37824177742004,1,61,127,
pitchwheel,90.38226580619812,1,,,0
note_off,90.41646885871887,4,45,64,
pitchwheel,90.45519375801086,3,,,-10
note_on,90.45576286315918,3,51,127,
note_off,90.51416301727295,0,64,64,
pitchwheel,90.53492999076843,0,,,-45
note_on,90.53533387184143,0,65,101,
note_off,90.57408380508423,0,65,64,
pitchwheel,90.57516479492188,0,,,-7
note_on,90.5756368637085,0,64,127,
note_off,90.60421681404114,0,64,64,
pitchwheel,90.63311791419983,0,,,-7
note_on,90.63359904289246,0,64,127,
pitchwheel,90.64602708816528,3,,,-375
note_off,90.65615582466125,1,61,64,
pitchwheel,90.65777373313904,1,,,4
note_on,90.65814304351807,1,61,125,
note_off,90.6721339225769,0,64,64,
pitchwheel,90.68625593185425,1,,,0
pitchwheel,90.70627689361572,3,,,-336
pitchwheel,90.73315691947937,0,,,-7
note_on,90.73340892791748,0,64,127,
note_off,90.74627780914307,1,61,64,
note_off,90.77218103408813,3,51,64,
pitchwheel,90.80320000648499,1,,,60
note_on,90.80352473258972,1,61,127,
pitchwheel,90.83219003677368,1,,,8
note_off,90.85203576087952,0,64,64,
pitchwheel,90.91720700263977,0,,,-7
note_on,90.91754984855652,0,64,127,
note_off,90.94809484481812,0,64,64,
pitchwheel,90.98104977607727,0,,,7
note_on,90.98133397102356,0,64,127,
pitchwheel,90.98831582069397,0,,,0
note_off,91.04223370552063,0,64,64,
pitchwheel,91.073077917099,0,,,-21
note_on,91.07339286804199,0,64,127,
pitchwheel,91.15725898742676,3,,,-31
note_on,91.15777373313904,3,52,127,
note_off,91.20217490196228,0,64,64,
pitchwheel,91.2732617855072,0,,,-7
note_on,91.27391791343689,0,64,127,
pitchwheel,91.31824684143066,0,,,48
note_off,91.34224486351013,0,64,64,
pitchwheel,91.34340691566467,0,,,-7
note_on,91.34376287460327,0,64,127,
note_off,91.38622379302979,0,64,64,
pitchwheel,91.41902995109558,0,,,-7
note_on,91.41936683654785,0,64,127,
note_off,91.43618488311768,1,61,64,
pitchwheel,91.50323987007141,1,,,23
note_on,91.50353789329529,1,61,127,
note_off,91.55022692680359,0,64,64,
pitchwheel,91.6149230003357,0,,,7
note_on,91.61532187461853,0,64,127,
note_off,91.64618182182312,0,64,64,
pitchwheel,91.68120670318604,0,,,-7
note_on,91.68160104751587,0,64,127,
note_off,91.73810887336731,0,64,64,
pitchwheel,91.78287696838379,0,,,-7
note_on,91.78299188613892,0,64,127,
note_off,91.81252479553223,3,52,64,
pitchwheel,91.8593327999115,3,,,136
note_on,91.85947275161743,3,51,124,
note_off,91.86839294433594,3,51,64,
pitchwheel,91.86991691589355,3,,,-31
note_on,91.87031674385071,3,52,127,
note_off,91.9161159992218,0,64,64,
pitchwheel,91.96693873405457,0,,,-7
note_on,91.96738290786743,0,64,127,
note_off,91.9983057975769,0,64,64,
pitchwheel,92.03904104232788,0,,,-7
note_on,92.03936100006104,0,64,127,
note_off,92.06627297401428,1,61,64,
pitchwheel,92.0677239894867,1,,,4
note_on,92.06813287734985,1,61,127,
